--- Starting fine-tuning for model_type: gpt2 ---
Model configured with LoRA:
trainable params: 294912 || all params: 124734720 || trainable%: 0.24
Starting training...
{'loss': '3.568', 'grad_norm': '0.3329', 'learning_rate': '0.0002', 'epoch': '0.0006034'}
{'loss': '1.964', 'grad_norm': '0.4857', 'learning_rate': '1.17e-05', 'epoch': '0.9425'}
{'loss': '1.967', 'grad_norm': '0.4797', 'learning_rate': '1.158e-05', 'epoch': '0.9431'}
{'loss': '1.821', 'grad_norm': '0.7067', 'learning_rate': '1.146e-05', 'epoch': '0.9437'}
{'loss': '2.038', 'grad_norm': '0.5388', 'learning_rate': '1.134e-05', 'epoch': '0.9443'}
{'loss': '2.301', 'grad_norm': '0.6171', 'learning_rate': '1.122e-05', 'epoch': '0.9449'}
{'loss': '1.811', 'grad_norm': '0.4863', 'learning_rate': '1.11e-05', 'epoch': '0.9455'}
{'loss': '1.924', 'grad_norm': '0.5202', 'learning_rate': '1.098e-05', 'epoch': '0.9461'}
{'loss': '1.959', 'grad_norm': '0.506', 'learning_rate': '1.086e-05', 'epoch': '0.9467'}
{'loss': '2.127', 'grad_norm': '0.5942', 'learning_rate': '1.074e-05', 'epoch': '0.9474'}
{'loss': '1.846', 'grad_norm': '0.618', 'learning_rate': '1.062e-05', 'epoch': '0.948'}
{'loss': '2.176', 'grad_norm': '0.6536', 'learning_rate': '1.049e-05', 'epoch': '0.9486'}
{'loss': '2.092', 'grad_norm': '0.5806', 'learning_rate': '1.037e-05', 'epoch': '0.9492'}
{'loss': '1.914', 'grad_norm': '0.6262', 'learning_rate': '1.025e-05', 'epoch': '0.9498'}
{'loss': '2.305', 'grad_norm': '0.6828', 'learning_rate': '1.013e-05', 'epoch': '0.9504'}
{'loss': '1.598', 'grad_norm': '0.4907', 'learning_rate': '1.001e-05', 'epoch': '0.951'}
{'loss': '2.266', 'grad_norm': '0.4776', 'learning_rate': '9.891e-06', 'epoch': '0.9516'}
{'loss': '2.275', 'grad_norm': '0.5248', 'learning_rate': '9.771e-06', 'epoch': '0.9522'}
{'loss': '2.313', 'grad_norm': '1.048', 'learning_rate': '9.65e-06', 'epoch': '0.9528'}
{'loss': '1.455', 'grad_norm': '0.499', 'learning_rate': '9.53e-06', 'epoch': '0.9534'}
{'loss': '2.044', 'grad_norm': '0.4865', 'learning_rate': '9.409e-06', 'epoch': '0.954'}
{'loss': '2.444', 'grad_norm': '0.4995', 'learning_rate': '9.288e-06', 'epoch': '0.9546'}
{'loss': '2.034', 'grad_norm': '0.4909', 'learning_rate': '9.168e-06', 'epoch': '0.9552'}
{'loss': '1.89', 'grad_norm': '0.4614', 'learning_rate': '9.047e-06', 'epoch': '0.9558'}
{'loss': '1.405', 'grad_norm': '0.5229', 'learning_rate': '8.926e-06', 'epoch': '0.9564'}
{'loss': '2.252', 'grad_norm': '0.5046', 'learning_rate': '8.806e-06', 'epoch': '0.957'}
{'loss': '1.78', 'grad_norm': '0.4829', 'learning_rate': '8.685e-06', 'epoch': '0.9576'}
{'loss': '1.796', 'grad_norm': '0.6451', 'learning_rate': '8.565e-06', 'epoch': '0.9582'}
{'loss': '1.636', 'grad_norm': '0.4317', 'learning_rate': '8.444e-06', 'epoch': '0.9588'}
{'loss': '1.772', 'grad_norm': '0.3741', 'learning_rate': '8.323e-06', 'epoch': '0.9594'}
{'loss': '2.243', 'grad_norm': '0.5522', 'learning_rate': '8.203e-06', 'epoch': '0.96'}
{'loss': '1.933', 'grad_norm': '0.5689', 'learning_rate': '8.082e-06', 'epoch': '0.9606'}
{'loss': '1.975', 'grad_norm': '0.417', 'learning_rate': '7.961e-06', 'epoch': '0.9612'}
{'loss': '1.889', 'grad_norm': '0.7186', 'learning_rate': '7.841e-06', 'epoch': '0.9618'}
{'loss': '2.296', 'grad_norm': '0.9846', 'learning_rate': '7.72e-06', 'epoch': '0.9624'}
{'loss': '2.035', 'grad_norm': '0.6847', 'learning_rate': '7.6e-06', 'epoch': '0.963'}
{'loss': '2.395', 'grad_norm': '0.6248', 'learning_rate': '7.479e-06', 'epoch': '0.9636'}
{'loss': '2.063', 'grad_norm': '1.675', 'learning_rate': '7.358e-06', 'epoch': '0.9642'}
{'loss': '2.15', 'grad_norm': '0.6423', 'learning_rate': '7.238e-06', 'epoch': '0.9649'}
{'loss': '1.805', 'grad_norm': '0.4963', 'learning_rate': '7.117e-06', 'epoch': '0.9655'}
{'loss': '1.805', 'grad_norm': '0.4994', 'learning_rate': '6.996e-06', 'epoch': '0.9661'}
{'loss': '2.088', 'grad_norm': '0.7922', 'learning_rate': '6.876e-06', 'epoch': '0.9667'}
{'loss': '2.158', 'grad_norm': '0.5179', 'learning_rate': '6.755e-06', 'epoch': '0.9673'}
{'loss': '2.075', 'grad_norm': '0.426', 'learning_rate': '6.634e-06', 'epoch': '0.9679'}
{'loss': '2.161', 'grad_norm': '0.5537', 'learning_rate': '6.514e-06', 'epoch': '0.9685'}
{'loss': '1.792', 'grad_norm': '0.5335', 'learning_rate': '6.393e-06', 'epoch': '0.9691'}
{'loss': '1.879', 'grad_norm': '0.5677', 'learning_rate': '6.273e-06', 'epoch': '0.9697'}
{'loss': '1.982', 'grad_norm': '0.4375', 'learning_rate': '6.152e-06', 'epoch': '0.9703'}
{'loss': '1.864', 'grad_norm': '0.727', 'learning_rate': '6.031e-06', 'epoch': '0.9709'}
{'loss': '2.231', 'grad_norm': '0.5301', 'learning_rate': '5.911e-06', 'epoch': '0.9715'}
{'loss': '1.725', 'grad_norm': '0.4066', 'learning_rate': '5.79e-06', 'epoch': '0.9721'}
{'loss': '1.896', 'grad_norm': '0.4787', 'learning_rate': '5.669e-06', 'epoch': '0.9727'}
{'loss': '1.942', 'grad_norm': '0.5475', 'learning_rate': '5.549e-06', 'epoch': '0.9733'}
{'loss': '1.903', 'grad_norm': '0.5776', 'learning_rate': '5.428e-06', 'epoch': '0.9739'}
{'loss': '1.956', 'grad_norm': '0.5318', 'learning_rate': '5.308e-06', 'epoch': '0.9745'}
{'loss': '1.91', 'grad_norm': '0.5024', 'learning_rate': '5.187e-06', 'epoch': '0.9751'}
{'loss': '1.862', 'grad_norm': '0.5576', 'learning_rate': '5.066e-06', 'epoch': '0.9757'}
{'loss': '2.197', 'grad_norm': '0.4756', 'learning_rate': '4.946e-06', 'epoch': '0.9763'}
{'loss': '1.741', 'grad_norm': '0.5688', 'learning_rate': '4.825e-06', 'epoch': '0.9769'}
{'loss': '1.859', 'grad_norm': '0.4439', 'learning_rate': '4.704e-06', 'epoch': '0.9775'}
{'loss': '2.084', 'grad_norm': '0.4508', 'learning_rate': '4.584e-06', 'epoch': '0.9781'}
{'loss': '1.973', 'grad_norm': '0.5533', 'learning_rate': '4.463e-06', 'epoch': '0.9787'}
{'loss': '1.8', 'grad_norm': '0.6529', 'learning_rate': '4.343e-06', 'epoch': '0.9793'}
{'loss': '2.023', 'grad_norm': '0.5185', 'learning_rate': '4.222e-06', 'epoch': '0.9799'}
{'loss': '2.083', 'grad_norm': '0.6242', 'learning_rate': '4.101e-06', 'epoch': '0.9805'}
{'loss': '1.655', 'grad_norm': '0.5317', 'learning_rate': '3.981e-06', 'epoch': '0.9811'}
{'loss': '2.104', 'grad_norm': '0.7418', 'learning_rate': '3.86e-06', 'epoch': '0.9817'}
{'loss': '1.603', 'grad_norm': '0.463', 'learning_rate': '3.739e-06', 'epoch': '0.9824'}
{'loss': '2.546', 'grad_norm': '0.7993', 'learning_rate': '3.619e-06', 'epoch': '0.983'}
{'loss': '1.857', 'grad_norm': '0.5741', 'learning_rate': '3.498e-06', 'epoch': '0.9836'}
{'loss': '1.752', 'grad_norm': '0.5219', 'learning_rate': '3.378e-06', 'epoch': '0.9842'}
{'loss': '1.982', 'grad_norm': '0.555', 'learning_rate': '3.257e-06', 'epoch': '0.9848'}
{'loss': '2.484', 'grad_norm': '0.5918', 'learning_rate': '3.136e-06', 'epoch': '0.9854'}
{'loss': '2.077', 'grad_norm': '0.5515', 'learning_rate': '3.016e-06', 'epoch': '0.986'}
{'loss': '1.881', 'grad_norm': '0.7684', 'learning_rate': '2.895e-06', 'epoch': '0.9866'}
{'loss': '1.656', 'grad_norm': '0.4434', 'learning_rate': '2.774e-06', 'epoch': '0.9872'}
{'loss': '1.963', 'grad_norm': '0.5948', 'learning_rate': '2.654e-06', 'epoch': '0.9878'}
{'loss': '1.753', 'grad_norm': '0.4682', 'learning_rate': '2.533e-06', 'epoch': '0.9884'}
{'loss': '1.769', 'grad_norm': '0.5425', 'learning_rate': '2.413e-06', 'epoch': '0.989'}
{'loss': '2.304', 'grad_norm': '0.4544', 'learning_rate': '2.292e-06', 'epoch': '0.9896'}
{'loss': '2.273', 'grad_norm': '0.4293', 'learning_rate': '2.171e-06', 'epoch': '0.9902'}
{'loss': '2.007', 'grad_norm': '0.5178', 'learning_rate': '2.051e-06', 'epoch': '0.9908'}
{'loss': '1.967', 'grad_norm': '0.5643', 'learning_rate': '1.93e-06', 'epoch': '0.9914'}
{'loss': '1.853', 'grad_norm': '0.5369', 'learning_rate': '1.809e-06', 'epoch': '0.992'}
{'loss': '2.489', 'grad_norm': '0.7444', 'learning_rate': '1.689e-06', 'epoch': '0.9926'}
{'loss': '2.233', 'grad_norm': '0.6503', 'learning_rate': '1.568e-06', 'epoch': '0.9932'}
{'loss': '2.005', 'grad_norm': '0.7121', 'learning_rate': '1.448e-06', 'epoch': '0.9938'}
{'loss': '1.329', 'grad_norm': '0.5651', 'learning_rate': '1.327e-06', 'epoch': '0.9944'}
{'loss': '1.816', 'grad_norm': '0.5391', 'learning_rate': '1.206e-06', 'epoch': '0.995'}
{'loss': '2.244', 'grad_norm': '0.5081', 'learning_rate': '1.086e-06', 'epoch': '0.9956'}
{'loss': '1.91', 'grad_norm': '0.4534', 'learning_rate': '9.65e-07', 'epoch': '0.9962'}
{'loss': '2.2', 'grad_norm': '0.5862', 'learning_rate': '8.444e-07', 'epoch': '0.9968'}
{'loss': '1.933', 'grad_norm': '0.5821', 'learning_rate': '7.238e-07', 'epoch': '0.9974'}
{'loss': '2.333', 'grad_norm': '0.6434', 'learning_rate': '6.031e-07', 'epoch': '0.998'}
{'loss': '2.021', 'grad_norm': '0.4636', 'learning_rate': '4.825e-07', 'epoch': '0.9986'}
{'loss': '1.963', 'grad_norm': '0.504', 'learning_rate': '3.619e-07', 'epoch': '0.9992'}
{'loss': '1.964', 'grad_norm': '0.5764', 'learning_rate': '2.413e-07', 'epoch': '0.9998'}
{'loss': '2.056', 'grad_norm': '1.97', 'learning_rate': '1.206e-07', 'epoch': '1'}
{'train_runtime': '6019', 'train_samples_per_second': '2.203', 'train_steps_per_second': '0.275', 'train_loss': '2.128', 'epoch': '1'}
Training finished.
Adapter saved to /Users/luca/Projects/ms-data-science/deep-learning/hw10/gpt2-samsum/final_adapter

--- Running Inference ---
**Prompt:**
Human: Summarize the following conversation.

Conversation:
James: <file_video>
James: Victor's first steps <3
Nathalie: He's sooo big!!!
Adlene: omg! Well done little boy
James: I can't stop him now :D
Nathalie: How old is he?
James: 10 months in a week
Adlene: So cute, look like he's waddling
James: <file_video>
Nathalie: I need to come over to see him <3

Assistant:


**Generated Summary:**
James is 10 months old. Nathalie is 10 months old. James needs to come over to see him.

**Ground Truth Summary:**
Victor made his first steps. He will be 10 months old in a week. 
